rho,phi,dphi
0.8737,3.5687293044,-0.0000000000
0.8750,3.5687293044,-0.0000000000
0.8762,3.5687293044,-0.0000000000
0.8775,3.5687293044,-0.0000000000
0.8787,3.5687293044,-0.0000000000
0.8800,3.5687293044,-0.0000000000
0.8812,3.5687293044,-0.0000000000
0.8825,3.5687293044,-0.0000000000
0.8837,3.5687293044,-0.0000000000
0.8850,3.5687293044,-0.0000000000
0.8862,3.5687293044,-0.0000000000
0.8875,3.5687293044,-0.0000000000
0.8887,3.5687293044,-0.0000000000
0.8900,3.5687293044,-0.0000000000
0.8912,3.5687293044,-0.0000000000
0.8925,3.5687293044,-0.0000000000
0.8937,3.5687293044,-0.0000000000
0.8950,3.5687293044,-0.0000000000
0.8963,3.5687293044,-0.0000000000
0.8975,3.5687293044,-0.0000000000
0.8988,3.5687293044,-0.0000000000
0.9000,3.5687293044,-0.0000000000
0.9013,3.5687293044,-0.0000000000
0.9025,3.5687293044,-0.0000000000
0.9038,3.5687293044,-0.0000000000
0.9050,3.5687293044,-0.0000000000
0.9062,3.5687293044,-0.0000000000
0.9075,3.5687293044,-0.0000000000
0.9087,3.5687293044,-0.0000000000
0.9100,3.5687293044,-0.0000000000
0.9112,3.5687293044,-0.0000000000
0.9125,3.5687293044,-0.0000000000
0.9137,3.5687293044,-0.0000000000
0.9150,3.5687293044,-0.0000000000
0.9162,3.5687293044,-0.0000000000
0.9175,3.5687293044,-0.0000000000
0.9187,3.5687293044,-0.0000000000
0.9200,3.5687293044,-0.0000000000
0.9212,3.5687293044,-0.0000000000
0.9225,3.5687293044,-0.0000000000
0.9237,3.5687293044,-0.0000000000
0.9250,3.5687293044,-0.0000000000
0.9262,3.5687293044,-0.0000000000
0.9275,3.5687293044,-0.0000000000
0.9287,3.5687293044,-0.0000000000
0.9300,3.5687293044,-0.0000000000
0.9312,3.5687293044,-0.0000000000
0.9325,3.5687293044,-0.0000000000
0.9337,3.5687293044,-0.0000000000
0.9350,3.5687293044,-0.0000000000
0.9362,3.5687293044,-0.0000000000
0.9375,3.5687293044,-0.0000000000
0.9387,3.5687293044,-0.0000000000
0.9400,3.5687293044,-0.0000000000
0.9412,3.5687293044,-0.0000000000
0.9425,3.5687293044,-0.0000000000
0.9437,3.5687293044,-0.0000000000
0.9450,3.5687293044,-0.0000000000
0.9462,3.5687293044,-0.0000000000
0.9475,3.5687293044,-0.0000000000
0.9487,3.5687293044,-0.0000000000
0.9500,3.5687293044,-0.0000000000
0.9512,3.5687293044,-0.0000000000
0.9525,3.5687293044,-0.0000000000
0.9537,3.5687293044,-0.0000000000
0.9550,3.5687293044,-0.0000000000
0.9562,3.5687293044,-0.0000000000
0.9575,3.5687293044,-0.0000000000
0.9587,3.5687293044,-0.0000000000
0.9600,3.5687293044,-0.0000000000
0.9613,3.5687293044,-0.0000000000
0.9625,3.5687293044,-0.0000000000
0.9638,3.5687293044,-0.0000000000
0.9650,3.5687293044,-0.0000000000
0.9663,3.5687293044,-0.0000000000
0.9675,3.5687293044,-0.0000000000
0.9688,3.5687293044,-0.0000000000
0.9700,3.5687293044,-0.0000000000
0.9712,3.5687293044,-0.0000000000
0.9725,3.5687293044,-0.0000000000
0.9737,3.5687293044,-0.0000000000
0.9750,3.5687293044,-0.0000000000
0.9762,3.5687293044,-0.0000000000
0.9775,3.5687293044,-0.0000000000
0.9787,3.5687293044,-0.0000000000
0.9800,3.5687293044,-0.0000000000
0.9812,3.5687293044,-0.0000000000
0.9825,3.5687293044,-0.0000000000
0.9837,3.5687293044,-0.0000000000
0.9850,3.5687293044,-0.0000000000
0.9862,3.5687293044,-0.0000000000
0.9875,3.5687293044,-0.0000000000
0.9887,3.5687293044,-0.0000000000
0.9900,3.5687293044,-0.0000000000
0.9912,3.5687293044,-0.0000000000
0.9925,3.5687293044,-0.0000000000
0.9937,3.5687293044,-0.0000000000
0.9950,3.5687293044,-0.0000000000
0.9962,3.5687293044,-0.0000000000
0.9975,3.5687293044,-0.0000000000
0.9987,3.5687293044,-0.0000000000
1.0000,3.5687293044,-0.0000000000
1.0013,3.5687293044,-0.0000000000
1.0025,3.5687293044,-0.0000000000
1.0037,3.5687293044,-0.0000000000
1.0050,3.5687293044,-0.0000000000
1.0063,3.5687293044,-0.0000000000
1.0075,3.5687293044,-0.0000000000
1.0087,3.5687293044,-0.0000000000
1.0100,3.5687293044,-0.0000000000
1.0113,3.5687293044,-0.0000000000
1.0125,3.5687293044,-0.0000000000
1.0137,3.5687293044,-0.0000000000
1.0150,3.5687293044,-0.0000000000
1.0163,3.5687293044,-0.0000000000
1.0175,3.5687293044,-0.0000000000
1.0187,3.5687293044,-0.0000000000
1.0200,3.5687293044,-0.0000000000
1.0213,3.5687293044,-0.0000000000
1.0225,3.5687293044,-0.0000000000
1.0237,3.5687293044,-0.0000000000
1.0250,3.5687293044,-0.0000000000
1.0263,3.5687293044,-0.0000000000
1.0275,3.5687293044,-0.0000000000
1.0287,3.5687293044,-0.0000000000
1.0300,3.5687293044,-0.0000000000
1.0312,3.5687293044,-0.0000000000
1.0325,3.5687293044,-0.0000000000
1.0337,3.5687293044,-0.0000000000
1.0350,3.5687293044,-0.0000000000
1.0362,3.5687293044,-0.0000000000
1.0375,3.5687293044,-0.0000000000
1.0387,3.5687293044,-0.0000000000
1.0400,3.5687293044,-0.0000000000
1.0412,3.5687293044,-0.0000000000
1.0425,3.5687293044,-0.0000000000
1.0437,3.5687293044,-0.0000000000
1.0450,3.5687293044,-0.0000000000
1.0462,3.5687293044,-0.0000000000
1.0475,3.5687293044,-0.0000000000
1.0487,3.5687293044,-0.0000000000
1.0500,3.5687293044,-0.0000000000
1.0512,3.5687293044,-0.0000000000
1.0525,3.5687293044,-0.0000000000
1.0537,3.5687293044,-0.0000000000
1.0550,3.5687293044,-0.0000000000
1.0562,3.5687293044,-0.0000000000
1.0575,3.5687293044,-0.0000000000
1.0588,3.5687293044,-0.0000000000
1.0600,3.5687293044,-0.0000000000
1.0612,3.5687293044,-0.0000000000
1.0625,3.5687293044,-0.0000000000
1.0638,3.5687293044,-0.0000000000
1.0650,3.5687293044,-0.0000000000
1.0662,3.5687293044,-0.0000000000
1.0675,3.5687293044,-0.0000000000
1.0688,3.5687293044,-0.0000000000
1.0700,3.5687293044,-0.0000000000
1.0712,3.5687293044,-0.0000000000
1.0725,3.5687293044,-0.0000000000
1.0738,3.5687293044,-0.0000000000
1.0750,3.5687293044,-0.0000000000
1.0762,3.5687293044,-0.0000000000
1.0775,3.5687293044,-0.0000000000
1.0788,3.5687293044,-0.0000000000
1.0800,3.5687293044,-0.0000000000
1.0812,3.5687293044,-0.0000000000
1.0825,3.5687293044,-0.0000000000
1.0838,3.5687293044,-0.0000000000
1.0850,3.5687293044,-0.0000000000
1.0862,3.5687293044,-0.0000000000
1.0875,3.5687293044,-0.0000000000
1.0888,3.5687293044,-0.0000000000
1.0900,3.5687293044,-0.0000000000
1.0912,3.5687293044,-0.0000000000
1.0925,3.5687293044,-0.0000000000
1.0938,3.5687293044,-0.0000000000
1.0950,3.5687293044,-0.0000000000
1.0962,3.5687293044,-0.0000000000
1.0975,3.5687293044,-0.0000000000
1.0987,3.5687293044,-0.0000000000
1.1000,3.5687293044,-0.0000000000
1.1012,3.5687293044,-0.0000000000
1.1025,3.5687293044,-0.0000000000
1.1037,3.5687293044,-0.0000000000
1.1050,3.5687293044,-0.0000000000
1.1062,3.5687293044,-0.0000000000
1.1075,3.5687293044,-0.0000000000
1.1087,3.5687293044,-0.0000000000
1.1100,3.5687293044,-0.0000000000
1.1112,3.5687293044,-0.0000000000
1.1125,3.5687293044,-0.0000000000
1.1137,3.5687293044,-0.0000000000
1.1150,3.5687293044,-0.0000000000
1.1162,3.5687293044,-0.0000000000
1.1175,3.5687293044,-0.0000000000
1.1187,3.5687293044,-0.0000000000
1.1200,3.5687293044,-0.0000000000
1.1213,3.5687293044,-0.0000000000
1.1225,3.5687293044,-0.0000000000
1.1237,3.5687293044,-0.0000000000
1.1250,3.5687293044,-0.0000000000
1.1263,3.5687293044,-0.0000000000
1.1275,3.5687293044,-0.0000000000
1.1287,3.5687293044,-0.0000000000
1.1300,3.5687293044,-0.0000000000
1.1313,3.5687293044,-0.0000000000
1.1325,3.5687293044,-0.0000000000
1.1337,3.5687293044,-0.0000000000
1.1350,3.5687293044,-0.0000000000
1.1363,3.5687293044,-0.0000000000
1.1375,3.5687293044,-0.0000000000
1.1387,3.5687293044,-0.0000000000
1.1400,3.5687293044,-0.0000000000
1.1413,3.5687293044,-0.0000000000
1.1425,3.5687293044,-0.0000000000
1.1437,3.5687293044,-0.0000000000
1.1450,3.5687293044,-0.0000000000
1.1463,3.5687293044,-0.0000000000
1.1475,3.5687293044,-0.0000000000
1.1487,3.5687293044,-0.0000000000
1.1500,3.5687293044,-0.0000000000
1.1513,3.5687293044,-0.0000000000
1.1525,3.5687293044,-0.0000000000
1.1537,3.5687293044,-0.0000000000
1.1550,3.5687293044,-0.0000000000
1.1562,3.5687293044,-0.0000000000
1.1575,3.5687293044,-0.0000000000
1.1587,3.5687293044,-0.0000000000
1.1600,3.5687293044,-0.0000000000
1.1612,3.5687293044,-0.0000000000
1.1625,3.5687293044,-0.0000000000
1.1637,3.5687293044,-0.0000000000
1.1650,3.5687293044,-0.0000000000
1.1662,3.5687293044,-0.0000000000
1.1675,3.5687293044,-0.0000000000
1.1687,3.5687293044,-0.0000000000
1.1700,3.5687293044,-0.0000000000
1.1712,3.5687293044,-0.0000000000
1.1725,3.5687293044,-0.0000000000
1.1737,3.5687293044,-0.0000000000
1.1750,3.5687293044,-0.0000000000
1.1762,3.5687293044,-0.0000000000
1.1775,3.5687293044,-0.0000000000
1.1787,3.5687293044,-0.0000000000
1.1800,3.5687293044,-0.0000000000
1.1812,3.5687293044,-0.0000000000
1.1825,3.5687293044,-0.0000000000
1.1837,3.5687293044,-0.0000000000
1.1850,3.5687293044,-0.0000000000
1.1862,3.5687293044,-0.0000000000
1.1875,3.5687293044,-0.0000000000
1.1888,3.5687293044,-0.0000000000
1.1900,3.5687293044,-0.0000000000
1.1912,3.5687293044,-0.0000000000
1.1925,3.5687293044,-0.0000000000
1.1938,3.5687293044,-0.0000000000
1.1950,3.5687293044,-0.0000000000
1.1962,3.5687293044,-0.0000000000
1.1975,3.5687293044,-0.0000000000
1.1988,3.5687293044,-0.0000000000
1.2000,3.5687293044,-0.0000000000
1.2012,3.5687293044,-0.0000000000
1.2025,3.5687293044,-0.0000000000
1.2038,3.5687293044,-0.0000000000
1.2050,3.5687293044,-0.0000000000
1.2062,3.5687293044,-0.0000000000
1.2075,3.5687293044,-0.0000000000
1.2088,3.5687293044,-0.0000000000
1.2100,3.5687293044,-0.0000000000
1.2112,3.5687293044,-0.0000000000
1.2125,3.5687293044,-0.0000000000
1.2138,3.5687293044,-0.0000000000
1.2150,3.5687293044,-0.0000000000
1.2162,3.5687293044,-0.0000000000
1.2175,3.5687293044,-0.0000000000
1.2188,3.5687293044,-0.0000000000
1.2200,3.5687293044,-0.0000000000
1.2212,3.5687293044,-0.0000000000
1.2225,3.5687293044,-0.0000000000
1.2237,3.5687293044,-0.0000000000
1.2250,3.5687293044,-0.0000000000
1.2262,3.5687293044,-0.0000000000
1.2275,3.5687293044,-0.0000000000
1.2287,3.5687293044,-0.0000000000
1.2300,3.5687293044,-0.0000000000
1.2312,3.5687293044,-0.0000000000
1.2325,3.5687293044,-0.0000000000
1.2337,3.5687293044,-0.0000000000
1.2350,3.5687293044,-0.0000000000
1.2362,3.5687293044,-0.0000000000
1.2375,3.5687293044,-0.0000000000
1.2387,3.5687293044,-0.0000000000
1.2400,3.5687293044,-0.0000000000
1.2412,3.5687293044,-0.0000000000
1.2425,3.5687293044,-0.0000000000
1.2437,3.5687293044,-0.0000000000
1.2450,3.5687293044,-0.0000000000
1.2462,3.5687293044,-0.0000000000
1.2475,3.5687293044,-0.0000000000
1.2487,3.5687293044,-0.0000000000
1.2500,3.5687293044,-0.0000000000
1.2513,3.5687293044,-0.0000000000
1.2525,3.5687293044,-0.0000000000
1.2537,3.5687293044,-0.0000000000
1.2550,3.5687293044,-0.0000000000
1.2563,3.5687293044,-0.0000000000
1.2575,3.5687293044,-0.0000000000
1.2587,3.5687293044,-0.0000000000
1.2600,3.5687293044,-0.0000000000
1.2613,3.5687293044,-0.0000000000
1.2625,3.5687293044,-0.0000000000
1.2637,3.5687293044,-0.0000000000
1.2650,3.5687293044,-0.0000000000
1.2663,3.5687293044,-0.0000000000
1.2675,3.5687293044,-0.0000000000
1.2687,3.5687293044,-0.0000000000
1.2700,3.5687293044,-0.0000000000
1.2713,3.5687293044,-0.0000000000
1.2725,3.5687293044,-0.0000000000
1.2737,3.5687293044,-0.0000000000
1.2750,3.5687293044,-0.0000000000
1.2763,3.5687293044,-0.0000000000
1.2775,3.5687293044,-0.0000000000
1.2787,3.5687293044,-0.0000000000
1.2800,3.5687293044,-0.0000000000
1.2812,3.5687293044,-0.0000000000
1.2825,3.5687293044,-0.0000000000
1.2837,3.5687293044,-0.0000000000
1.2850,3.5687293044,-0.0000000000
1.2862,3.5687293044,-0.0000000000
1.2875,3.5687293044,-0.0000000000
1.2887,3.5687293044,-0.0000000000
1.2900,3.5687293044,-0.0000000000
1.2912,3.5687293044,-0.0000000000
1.2925,3.5687293044,-0.0000000000
1.2937,3.5687293044,-0.0000000000
1.2950,3.5687293044,-0.0000000000
1.2962,3.5687293044,-0.0000000000
1.2975,3.5687293044,-0.0000000000
1.2987,3.5687293044,-0.0000000000
1.3000,3.5687293044,-0.0000000000
1.3012,3.5687293044,-0.0000000000
1.3025,3.5687293044,-0.0000000000
1.3037,3.5687293044,-0.0000000000
1.3050,3.5687293044,-0.0000000000
1.3062,3.5687293044,-0.0000000000
1.3075,3.5687293044,-0.0000000000
1.3087,3.5687293044,-0.0000000000
1.3100,3.5687293044,-0.0000000000
1.3112,3.5687293044,-0.0000000000
1.3125,3.5687293044,-0.0000000000
1.3138,3.5687293044,-0.0000000000
1.3150,3.5687293044,-0.0000000000
1.3162,3.5687293044,-0.0000000000
1.3175,3.5687293044,-0.0000000000
1.3188,3.5687293044,-0.0000000000
1.3200,3.5687293044,-0.0000000000
1.3212,3.5687293044,-0.0000000000
1.3225,3.5687293044,-0.0000000000
1.3238,3.5687293044,-0.0000000000
1.3250,3.5687293044,-0.0000000000
1.3262,3.5687293044,-0.0000000000
1.3275,3.5687293044,-0.0000000000
1.3288,3.5687293044,-0.0000000000
1.3300,3.5687293044,-0.0000000000
1.3312,3.5687293044,-0.0000000000
1.3325,3.5687293044,-0.0000000000
1.3338,3.5687293044,-0.0000000000
1.3350,3.5687293044,-0.0000000000
1.3362,3.5687293044,-0.0000000000
1.3375,3.5687293044,-0.0000000000
1.3388,3.5687293044,-0.0000000000
1.3400,3.5687293044,-0.0000000000
1.3412,3.5687293044,-0.0000000000
1.3425,3.5687293044,-0.0000000000
1.3438,3.5687293044,-0.0000000000
1.3450,3.5687293044,-0.0000000000
1.3462,3.5687293044,-0.0000000000
1.3475,3.5687293044,-0.0000000000
1.3487,3.5687293044,-0.0000000000
1.3500,3.5687293044,-0.0000000000
1.3512,3.5687293044,-0.0000000000
1.3525,3.5687293044,-0.0000000000
1.3537,3.5687293044,-0.0000000000
1.3550,3.5687293044,-0.0000000000
1.3562,3.5687293044,-0.0000000000
1.3575,3.5687293044,-0.0000000000
1.3587,3.5687293044,-0.0000000000
1.3600,3.5687293044,-0.0000000000
1.3612,3.5687293044,-0.0000000000
1.3625,3.5687293044,-0.0000000000
1.3637,3.5687293044,-0.0000000000
1.3650,3.5687293044,-0.0000000000
1.3662,3.5687293044,-0.0000000000
1.3675,3.5687293044,-0.0000000000
1.3687,3.5687293044,-0.0000000000
1.3700,3.5687293044,-0.0000000000
1.3712,3.5687293044,-0.0000000000
1.3725,3.5687293044,-0.0000000000
1.3737,3.5687293044,-0.0000000000
1.3750,3.5687293044,-0.0000000000
1.3763,3.5687293044,-0.0000000000
1.3775,3.5687293044,-0.0000000000
1.3787,3.5687293044,-0.0000000000
1.3800,3.5687293044,-0.0000000000
1.3813,3.5687293044,-0.0000000000
1.3825,3.5687293044,-0.0000000000
1.3837,3.5687293044,-0.0000000000
1.3850,3.5687293044,-0.0000000000
1.3863,3.5687293044,-0.0000000000
1.3875,3.5687293044,-0.0000000000
1.3887,3.5687293044,-0.0000000000
1.3900,3.5687293044,-0.0000000000
1.3913,3.5687293044,-0.0000000000
1.3925,3.5687293044,-0.0000000000
1.3937,3.5687293044,-0.0000000000
1.3950,3.5687293044,-0.0000000000
1.3963,3.5687293044,-0.0000000000
1.3975,3.5687293044,-0.0000000000
1.3987,3.5687293044,-0.0000000000
1.4000,3.5687293044,-0.0000000000
1.4013,3.5687293044,-0.0000000000
1.4025,3.5687293044,-0.0000000000
1.4037,3.5687293044,-0.0000000000
1.4050,3.5687293044,-0.0000000000
1.4062,3.5687293044,-0.0000000000
1.4075,3.5687293044,-0.0000000000
1.4087,3.5687293044,-0.0000000000
1.4100,3.5687293044,-0.0000000000
1.4112,3.5687293044,-0.0000000000
1.4125,3.5687293044,-0.0000000000
1.4137,3.5687293044,-0.0000000000
1.4150,3.5687293044,-0.0000000000
1.4162,3.5687293044,-0.0000000000
1.4175,3.5687293044,-0.0000000000
1.4187,3.5687293044,-0.0000000000
1.4200,3.5687293044,-0.0000000000
1.4212,3.5687293044,-0.0000000000
1.4225,3.5687293044,-0.0000000000
1.4237,3.5687293044,-0.0000000000
1.4250,3.5687293044,-0.0000000000
1.4262,3.5687293044,-0.0000000000
1.4275,3.5687293044,-0.0000000000
1.4287,3.5687293044,-0.0000000000
1.4300,3.5687293044,-0.0000000000
1.4312,3.5687293044,-0.0000000000
1.4325,3.5687293044,-0.0000000000
1.4337,3.5687293044,-0.0000000000
1.4350,3.5687293044,-0.0000000000
1.4362,3.5687293044,-0.0000000000
1.4375,3.5687293044,-0.0000000000
1.4387,3.5687293044,-0.0000000000
1.4400,3.5687293044,-0.0000000000
1.4412,3.5687293044,-0.0000000000
1.4425,3.5687293044,-0.0000000000
1.4438,3.5687293044,-0.0000000000
1.4450,3.5687293044,-0.0000000000
1.4462,3.5687293044,-0.0000000000
1.4475,3.5687293044,-0.0000000000
1.4488,3.5687293044,-0.0000000000
1.4500,3.5687293044,-0.0000000000
1.4512,3.5687293044,-0.0000000000
1.4525,3.5687293044,-0.0000000000
1.4538,3.5687293044,-0.0000000000
1.4550,3.5687293044,-0.0000000000
1.4562,3.5687293044,-0.0000000000
1.4575,3.5687293044,-0.0000000000
1.4588,3.5687293044,-0.0000000000
1.4600,3.5687293044,-0.0000000000
1.4612,3.5687293044,-0.0000000000
1.4625,3.5687293044,-0.0000000000
1.4638,3.5687293044,-0.0000000000
1.4650,3.5687293044,-0.0000000000
1.4662,3.5687293044,-0.0000000000
1.4675,3.5687293044,-0.0000000000
1.4688,3.5687293044,-0.0000000000
1.4700,3.5687293044,-0.0000000000
1.4712,3.5687293044,-0.0000000000
1.4725,3.5687293044,-0.0000000000
1.4737,3.5687293044,-0.0000000000
1.4750,3.5687293044,-0.0000000000
1.4762,3.5687293044,-0.0000000000
1.4775,3.5687293044,-0.0000000000
1.4787,3.5687293044,-0.0000000000
1.4800,3.5687293044,-0.0000000000
1.4812,3.5687293044,-0.0000000000
1.4825,3.5687293044,-0.0000000000
1.4837,3.5687293044,-0.0000000000
1.4850,3.5687293044,-0.0000000000
1.4862,3.5687293044,-0.0000000000
1.4875,3.5687293044,-0.0000000000
1.4887,3.5687293044,-0.0000000000
1.4900,3.5687293044,-0.0000000000
1.4912,3.5687293044,-0.0000000000
1.4925,3.5687293044,-0.0000000000
1.4937,3.5687293044,-0.0000000000
1.4950,3.5687293044,-0.0000000000
1.4962,3.5687293044,-0.0000000000
1.4975,3.5687293044,-0.0000000000
1.4987,3.5687293044,-0.0000000000
1.5000,3.5687293044,-0.0000000000
1.5012,3.5687293044,-0.0000000000
1.5025,3.5687293044,-0.0000000000
1.5037,3.5687293044,-0.0000000000
1.5050,3.5687293044,-0.0000000000
1.5063,3.5687293044,-0.0000000000
1.5075,3.5687293044,-0.0000000000
1.5087,3.5687293044,-0.0000000000
1.5100,3.5687293044,-0.0000000000
1.5113,3.5687293044,-0.0000000000
1.5125,3.5687293044,-0.0000000000
1.5137,3.5687293044,-0.0000000000
1.5150,3.5687293044,-0.0000000000
1.5163,3.5687293044,-0.0000000000
1.5175,3.5687293044,-0.0000000000
1.5187,3.5687293044,-0.0000000000
1.5200,3.5687293044,-0.0000000000
1.5213,3.5687293044,-0.0000000000
1.5225,3.5687293044,-0.0000000000
1.5237,3.5687293044,-0.0000000000
1.5250,3.5687293044,-0.0000000000
1.5263,3.5687293044,-0.0000000000
1.5275,3.5687293044,-0.0000000000
1.5287,3.5687293044,-0.0000000000
1.5300,3.5687293044,-0.0000000000
1.5312,3.5687293044,-0.0000000000
1.5325,3.5687293044,-0.0000000000
1.5337,3.5687293044,-0.0000000000
1.5350,3.5687293044,-0.0000000000
1.5362,3.5687293044,-0.0000000000
1.5375,3.5687293044,-0.0000000000
1.5387,3.5687293044,-0.0000000000
1.5400,3.5687293044,-0.0000000000
1.5412,3.5687293044,-0.0000000000
1.5425,3.5687293044,-0.0000000000
1.5437,3.5687293044,-0.0000000000
1.5450,3.5687293044,-0.0000000000
1.5462,3.5687293044,-0.0000000000
1.5475,3.5687293044,-0.0000000000
1.5487,3.5687293044,-0.0000000000
1.5500,3.5687293044,-0.0000000000
1.5512,3.5687293044,-0.0000000000
1.5525,3.5687293044,-0.0000000000
1.5537,3.5687293044,-0.0000000000
1.5550,3.5687293044,-0.0000000000
1.5562,3.5687293044,-0.0000000000
1.5575,3.5687293044,-0.0000000000
1.5587,3.5687293044,-0.0000000000
1.5600,3.5687293044,-0.0000000000
1.5612,3.5687293044,-0.0000000000
1.5625,3.5687293044,-0.0000000000
1.5637,3.5687293044,-0.0000000000
1.5650,3.5687293044,-0.0000000000
1.5662,3.5687293044,-0.0000000000
1.5675,3.5687293044,-0.0000000000
1.5688,3.5687293044,-0.0000000000
1.5700,3.5687293044,-0.0000000000
1.5712,3.5687293044,-0.0000000000
1.5725,3.5687293044,-0.0000000000
1.5738,3.5687293044,-0.0000000000
1.5750,3.5687293044,-0.0000000000
1.5762,3.5687293044,-0.0000000000
1.5775,3.5687293044,-0.0000000000
1.5788,3.5687293044,-0.0000000000
1.5800,3.5687293044,-0.0000000000
1.5812,3.5687293044,-0.0000000000
1.5825,3.5687293044,-0.0000000000
1.5838,3.5687293044,-0.0000000000
1.5850,3.5687293044,-0.0000000000
1.5862,3.5687293044,-0.0000000000
1.5875,3.5687293044,-0.0000000000
1.5888,3.5687293044,-0.0000000000
1.5900,3.5687293044,-0.0000000000
1.5912,3.5687293044,-0.0000000000
1.5925,3.5687293044,-0.0000000000
1.5938,3.5687293044,-0.0000000000
1.5950,3.5687293044,-0.0000000000
1.5962,3.5687293044,-0.0000000000
1.5975,3.5687293044,-0.0000000000
1.5987,3.5687293044,-0.0000000000
1.6000,3.5687293044,-0.0000000000
1.6012,3.5687293044,-0.0000000000
1.6025,3.5687293044,-0.0000000000
1.6037,3.5687293044,-0.0000000000
1.6050,3.5687293044,-0.0000000000
1.6062,3.5687293044,-0.0000000000
1.6075,3.5687293044,-0.0000000000
1.6087,3.5687293044,-0.0000000000
1.6100,3.5687293044,-0.0000000000
1.6112,3.5687293044,-0.0000000000
1.6125,3.5687293044,-0.0000000000
1.6137,3.5687293044,-0.0000000000
1.6150,3.5687293044,-0.0000000000
1.6162,3.5687293044,-0.0000000000
1.6175,3.5687293044,-0.0000000000
1.6187,3.5687293044,-0.0000000000
1.6200,3.5687293044,-0.0000000000
1.6212,3.5687293044,-0.0000000000
1.6225,3.5687293044,-0.0000000000
1.6237,3.5687293044,-0.0000000000
1.6250,3.5687293044,-0.0000000000
1.6262,3.5687293044,-0.0000000000
1.6275,3.5687293044,-0.0000000000
1.6287,3.5687293044,-0.0000000000
1.6300,3.5687293044,-0.0000000000
1.6312,3.5687293044,-0.0000000000
1.6325,3.5687293044,-0.0000000000
1.6337,3.5687293044,-0.0000000000
1.6350,3.5687293044,-0.0000000000
1.6363,3.5687293044,-0.0000000000
1.6375,3.5687293044,-0.0000000000
1.6387,3.5687293044,-0.0000000000
1.6400,3.5687293044,-0.0000000000
1.6413,3.5687293044,-0.0000000000
1.6425,3.5687293044,-0.0000000000
1.6437,3.5687293044,-0.0000000000
1.6450,3.5687293044,-0.0000000000
1.6463,3.5687293044,-0.0000000000
1.6475,3.5687293044,-0.0000000000
1.6487,3.5687293044,-0.0000000000
1.6500,3.5687293044,-0.0000000000
1.6513,3.5687293044,-0.0000000000
1.6525,3.5687293044,-0.0000000000
1.6537,3.5687293044,-0.0000000000
